gene	sd_tracerx_renal
ABCD2	0.9603135833928644
LOC286297	0.9603093400250172
GLB1L3	0.9600324280826877
GOT1	0.9600007655741932
FMO5	0.959731333869532
LOC100505716	0.9597036899249799
ZNF83	0.9596214050832655
P2RY8	0.9594025665488553
KCND1	0.959329763525652
PDE6A	0.9593143843931434
NCKAP1L	0.9590560486710294
BBS5	0.9589696638199704
IGSF3	0.9587771504635629
SGK1	0.9587535961866877
ATP7B	0.9586977503216597
TNFSF8	0.958681102141856
RSPO3	0.9585228241215219
MTRNR2L10	0.9584957007181267
CD6	0.9584346234170894
C10orf126	0.9582853002893779
TSPAN13	0.9582555796794108
PF4V1	0.9580141585700246
TMEM163	0.9578922507025103
CLEC4E	0.957642230767866
SEMA4G	0.9576276557855083
OLFML3	0.9575863884483516
NR2F1-AS1	0.9575820781678007
CSF3R	0.9575664917217293
AKAP6	0.9575431838003853
VSIG1	0.95753387134218515
HOMER1	0.9574677349013209
MROH7	0.9574431667439822
COMMD6	0.9573880125630289
E2F8	0.9573562378455357
FAM231D	0.957058946540737
PCDHB14	0.9567860453443034
RPL35A	0.9566373377650232
IRF8	0.9565547256854615
RAB43	0.956396180572507
PNPLA3	0.9563935652599433
FAM95A	0.9561938216176811
LIPA	0.9560628378105301
HERC2P3	0.9559661369035293
C9orf47	0.95586021228028
AS3MT	0.9558430942339535
REEP1	0.9558278697623113
GRAP	0.9556419832333964
LOC102724814	0.9556404703291738
PRNCR1	0.9552314202068167
GCSH	0.9551938710551804
G6PD	0.9550619253181579
CCDC148	0.9549442620134941
NPHP3-ACAD11	0.9549078210652081
TGFB3	0.9548439093269048
SHMT1	0.9548098561590806
MPP6	0.954719265276409
ZNF423	0.954558590507493
ZNF248	0.9541763799251636
ACOT7	0.9541713439038049
PMS2P9	0.9541697112686551
GALNT11	0.9541064603147247
ANXA4	0.953965936393256
PRSS35	0.9539400931437831
EVPLL	0.9538841684713066
MOCS1	0.9537361609371062
ST6GALNAC3	0.9536434687732159
DHRS9	0.953479389424024
HIST1H2BO	0.9534250185190595
RGS20	0.9534039091409836
GATA6	0.9533401345841559
MSRB1	0.9533390084042357
SLC16A7	0.9533008448376673
TMEM200B	0.9531630273417074
PLCD4	0.9530832204097602
LINC-PINT	0.95305586676917
FCER1G	0.9529989771298499
RXFP1	0.9528138123788714
LRRTM2	0.952813311207685
C1orf162	0.9524241092846705
HSPB1	0.9523335289573892
INF2	0.9520976350156558
NCOR2	0.9519617996040742
LOC101928731	0.9517638767141233
HSP90AB4P	0.9516363153259434
PROSER2	0.9514365379419657
ZFAS1	0.9514181315880023
FCHO1	0.9513711987296217
GBP2	0.9513499841539451
GOLGA6L5P	0.9511602622116274
C4orf19	0.9511397377350359
LY86	0.9510550352028597
PCDP1	0.9509222129718741
TLE2	0.9509039729626463
PLCL1	0.9507549912765773
SNCA	0.9506549321237855
WFIKKN1	0.9502546812901376
PDLIM7	0.9502233786443194
CACNB3	0.949961820216266
PFN2	0.949941043021875
CEBPB	0.9496457766904305
FAM198A	0.9495515025267253
CCDC150	0.9495243410221256
CPT1B	0.9494621780735027
RAB19	0.9494607614567169
RFTN2	0.9493904759924208
LOC645638	0.9492564897805792
SLC37A4	0.9492110723381176
FAM133DP	0.9491980332612968
CRIP3	0.9491358643923616
LOC148696	0.9490716109823168
DNHD1	0.9488834760123923
ZNF415	0.9488790593854575
CSPG4P1Y	0.9488685539882123
TXLNB	0.948496352348182
ZNRF3-AS1	0.9483686182283316
GEM	0.9483652792134284
NME3	0.9482179824680007
LAPTM4B	0.948084857059906
CMKLR1	0.9479791080582377
FBXL7	0.9478967052805828
LINC00478	0.9478834397111762
SLC25A4	0.947848978494987
FGF13	0.9478217310339955
ZNF280B	0.9477726995133363
GNAO1	0.947580660670962
ODF2L	0.9475218748441955
HSD3B7	0.9474635274935598
GIPC3	0.9474451217934291
L1TD1	0.9473456321174044
PTPRS	0.9470256252827525
CHCHD10	0.9466496652721376
GLP2R	0.9464739155063212
LOC441666	0.9464296899090859
FLJ42627	0.9463038624065541
CCNJL	0.9462391363860241
PLEKHH1	0.9461798398702932
ACADM	0.9461758619493424
MS4A10	0.9460560708011247
JAM3	0.9460184054554102
CD7	0.9458944743422634
AHDC1	0.9458226896880464
PIM2	0.9457891353495786
EFCAB4B	0.9457719019287436
CASC1	0.9457014059052229
ZNF469	0.9455518747854094
PTPN7	0.9455442940887255
EMX2OS	0.9454764001068149
RNLS	0.9452539496311456
HSPA1A	0.9451730595630327
SESN3	0.9449981348402045
ADAMTSL2	0.9449094896033376
OR2T10	0.9447947440507026
ITGA7	0.9447264908960926
PLEKHM1P	0.9447248683379409
MLIP	0.9446753807997602
BATF2	0.9444704599494078
TM7SF2	0.9444679429309069
CDA	0.944336330446568
ITGA1	0.9442742955473683
EPHA2	0.9442368179455551
PPP1R9A	0.9441699711581607
AGAP9	0.9439464358967267
ADAMTSL4	0.9437704240137087
PTPRF	0.943508825657867
CMAHP	0.9432828015082944
PECR	0.9430514411594944
TDRD6	0.9429464118685805
KIAA1522	0.9428868805934749
RUNX2	0.9428818628788501
KYNU	0.9427435959711357
C1orf115	0.942571661022552
DAPL1	0.9425233095341046
EPPIN	0.9424464242170638
ACAP1	0.9423082354456654
ZNF366	0.9422078433634953
CTSB	0.9417948785422492
CITED2	0.9416372085705577
NOD2	0.941556361015698
RNF150	0.9410273678785809
APBB1IP	0.9409151662946826
CHST2	0.9407736424069838
TNFRSF4	0.9407165255324167
RYR1	0.9406784652706048
SCHIP1	0.9403985222458121
MEIS2	0.9400495664497359
RPP25	0.9400024860955853
SLC6A6	0.9399993125210538
ZNF470	0.9399518157559339
IFI44	0.9398913350782152
THSD1	0.9395094841465437
STAU2-AS1	0.9394535696517987
MYLK	0.9393388586430922
LINC00488	0.9390467922959177
GPAT2	0.9390338813360143
FBXO32	0.9387510081209279
SGCB	0.9387322418779604
ATCAY	0.9387310354097307
ATP1B2	0.9384912495908537
HOPX	0.9384693463947418
HES4	0.9384688742026948
RASA4B	0.938407654926429
LOC101926935	0.9383339213775853
FRY-AS1	0.9382814496959964
CAMSAP3	0.9382775988909107
PPP1R13L	0.9382741387807206
FHDC1	0.938213930315907
PART1	0.9381738894852479
FPGT-TNNI3K	0.9381115340392359
CTNNA3	0.9380248066416861
SLFNL1-AS1	0.9379242337364971
MBD6	0.937869664553742
MIR210HG	0.9378324268089983
TRIB1	0.9376880082946895
CRMP1	0.9376420424800348
FLJ30403	0.9375875440486897
NR3C2	0.9375153933178859
FAM195A	0.9375084963010335
LOC90834	0.9373757604718136
PLCH1	0.9373710829959456
HIST3H2A	0.9373624239345443
SLC15A3	0.9372839955938649
TNNT3	0.9372231790834018
KLF2	0.9372225636806353
MECOM	0.9372026831216187
LTB	0.9368996715070114
PDE4B	0.9368661182589976
TMEM14E	0.9367744518381759
CLIP3	0.9366353486718634
SLC10A5	0.9366035812726965
PLOD1	0.9363240515660856
MSL3P1	0.9362441021609577
CRHBP	0.9359735538623574
CCDC40	0.935812598227952
PYGM	0.9357539474472278
SELM	0.9356878949966151
GSN	0.9355383000840695
GAPT	0.9353105245001083
RCN3	0.9352854614916061
TMC8	0.9351148914615252
FAM101B	0.9349567292636398
LINC00472	0.9349504351337813
LOC154761	0.9348918905283569
KIF18B	0.9348807723078486
FAM167B	0.9347929919177846
TERC	0.9347827184138925
SH3BP5-AS1	0.9345118850785639
TICAM2	0.9345084631178084
GAS1	0.9344247088074457
SLC31A2	0.9343688018701567
IKZF1	0.9343501224041987
TUBA1A	0.93428652897675
RHPN1	0.9342336097231001
GCHFR	0.9342262106478464
SMARCD3	0.9341797884250584
ATP2A3	0.9341751935515298
THRB	0.9341143189715433
BICC1	0.9340056942769361
DYSF	0.9339693680210284
LOC101929486	0.9338551517474987
C1QTNF5	0.9336136612469794
TMEM232	0.9334635984370244
LOC101929059	0.9333970910993916
NCKAP5	0.9332923429700543
LOC729603	0.9332811083651447
TANC2	0.9330920853142232
EMX1	0.9329825366331533
NPIPA7	0.9329310825187849
LOC400043	0.9328809898629613
MAP1A	0.9326858073905471
MLYCD	0.9326181147686586
RNASE4	0.9324869442697266
LBH	0.9322607078604581
RGMA	0.9322004360036699
GOLGA6L4	0.9321150500480118
SLC43A3	0.9320507397778339
RAI1	0.9319470921574582
CSAD	0.931918125655351
ACTR3C	0.9316902489904838
C3orf52	0.9316296859572913
BDH2	0.9315771101584338
ERBB2	0.9315445985598368
CCL5	0.9314730512539273
LOC728752	0.931452780531611
FAM69B	0.931117014543262
AKR1CL1	0.9310819248383448
RPLP1	0.9308708338392051
ZMIZ1-AS1	0.9308653092479663
UCKL1-AS1	0.9307295155121883
CRYL1	0.930692131952589
SOX5	0.9305670632562996
TOMM7	0.9303824803227704
KRT8	0.9303679228832799
GFOD1	0.9302572301391749
FAM13A-AS1	0.9302292324878838
PLEKHG2	0.9300313010316451
ZNF676	0.9300119134301886
FAM71F2	0.9300073017044657
OR7E156P	0.9299117634066429
LOC286437	0.9299051111890018
ZDHHC2	0.9297679998879455
LINC00507	0.9296487410359072
ADAMTS7	0.9293890465513451
LOC101928940	0.9290142130966199
SCD5	0.92899409281443035
DNAJC5B	0.9289234912849949
SRGN	0.9288517343911671
DNAJC6	0.928763819303438
REC8	0.9285877184631602
DTX4	0.9282477675508792
RPS14	0.9282135458076562
GIMAP2	0.9281220984214436
TIAM2	0.9279921431686852
HIST1H1D	0.9275636655502494
LSR	0.9275351588053139
MAFF	0.9273685414905724
MPEG1	0.927328583456383
ST6GAL1	0.9272218522314173
LGALS3BP	0.9271371975498837
SIGLEC14	0.927061719347935
SLC39A8	0.9270501932221652
FAM46B	0.9268123660338136
FGR	0.9267806451833616
B3GNT9	0.9267759121699645
WNT3	0.926561144568523
ZNF385A	0.9264461862150927
GPR34	0.9262726561498502
CCNL2	0.9261818674354619
MYO7A	0.9260363774419331
ZSCAN31	0.9260262883214826
LOC729218	0.9256592506146645
GRAMD2	0.925565836959743
LOC101929723	0.9255136067754903
PDE11A	0.9253370154384369
NLGN2	0.9251721842195262
ADRA1B	0.9251250472560093
HAAO	0.9250771592233257
WDR52	0.9249611545056418
TNFRSF25	0.9249553871166178
FMNL1	0.9249348000038184
KRT18	0.9249252090173075
HMMR	0.9246526168604909
C3orf70	0.9246396373744241
DLGAP1-AS2	0.9244740880802464
HMGB3	0.9244456805225263
MAP1LC3C	0.9241285685498797
PFN1P2	0.9241037215370004
FAM225A	0.9240950353436259
ORC4	0.923845440054009
ZYG11A	0.9238373116195165
CD3G	0.9236821747118102
GPR176	0.923666749447647
LGALS1	0.923583902094206
FAM50B	0.923487098771008
ATP9A	0.9232835567583957
TGIF2-C20orf24	0.9232672391796675
TTTY10	0.9232051574472852
BMS1P5	0.9229145908095133
NPIPA8	0.9228268257891383
EFEMP2	0.9227698469997182
GGH	0.9227098055693412
BEAN1	0.9227079339753492
CSGALNACT1	0.922633189829755
EVI2A	0.922442182829383
EID3	0.9224030172504486
HTATSF1P2	0.9223986608176656
MLANA	0.9223311705167215
PLEKHN1	0.9221149659044847
GOLGA8R	0.9216466069665818
ETS1	0.9215992404440626
C1orf21	0.9215291015968894
RPS10	0.9212035649298369
POLR2J2	0.9210808901185629
TLR2	0.9210549240929785
ABCC6P2	0.921037095060251
HIST1H2BI	0.921002351892678
SLC38A11	0.9209327160867535
PTPN22	0.9208596247449621
MMP28	0.9207861528672157
IL18R1	0.9206731392327894
TPST2	0.9206282035554043
LINC00482	0.9204834166527591
RPS18	0.9203666110561101
PIM1	0.9203320074292966
SH3BGRL2	0.9203121896183033
PARD6B	0.9202759146169334
SEMA6B	0.9202143495516714
LGR4	0.9202060968396029
PGAM2	0.9201933168756056
LINC01272	0.9201544136299395
MIR4458HG	0.9197260764532977
HIST1H2BL	0.9196775847436955
NPDC1	0.9195844755468447
ASB13	0.9195541479962287
AFAP1L1	0.9195398489799396
RPS4X	0.9194987765150974
HDGFRP3	0.9193382812231236
FAH	0.9192608049639635
LRRC3	0.9192344769933245
FAM74A3	0.9189026486781673
MSX2	0.9188167027043008
ST6GAL2	0.9186435542860394
TINAGL1	0.9182781520383727
CD274	0.9182461332615026
PHEX	0.9182205151850066
NT5DC3	0.9182049638126383
AGAP7	0.9181555965119451
AXIN2	0.918148361962329
PEBP1	0.9179678022307172
ACE	0.9179327190962995
ACOT4	0.9178954243228568
HSPA6	0.9178805851539334
HJURP	0.9178299199371763
MINOS1-NBL1	0.9177221007792579
CLEC12A	0.9176827398559746
GLIPR1L2	0.9176062117272766
ARHGEF26	0.9175638766998179
SH3RF3	0.9175636585543068
CIB2	0.9173014381719843
SASH3	0.9170226904924923
SPIC	0.9168950749809832
NSUN5P2	0.9168822666817391
GADD45B	0.9167833635454498
JAK3	0.9167814161643323
OMD	0.9167016387958405
LINC00173	0.9166940743717232
HSD17B14	0.9166753405337424
RPL27	0.9166725483980659
ATP5E	0.9166172547897369
AK5	0.9164828980305426
DTNA	0.9164821143997844
HINT1	0.9163242279457189
SYNGAP1	0.9162995574079963
LOC731424	0.9161622728025611
PRDX2	0.9160320006841702
LOC645166	0.9158007341017321
GMFG	0.9157883239687901
HSD17B6	0.9157844008608624
CRYZ	0.915773993624468
ZMAT1	0.9157434867070373
HYAL2	0.91574282239013
KIAA1683	0.9156501959026476
LINC00908	0.9156448980758838
TMEM121	0.9156362642205732
GSTT2B	0.9155972849016468
GUSBP11	0.9155698678199593
KIF14	0.9155550499001112
GLIS2	0.9155334532960726
UNC5CL	0.915469542380813
LDLR	0.9153440662013856
TAGAP	0.9153033098106279
RPL9	0.9151882331026318
IPCEF1	0.915162114637609
ARHGAP24	0.9150576689756991
EVC	0.91504191492522
MEF2C	0.9149388395090153
ACSM1	0.9148186390349654
SLC9A3R1	0.9147711098481867
LOC644554	0.9145950517684008
LAYN	0.9141802898221038
METTL7B	0.9140597781190661
LAP3	0.9139986785140557
HIST2H4A	0.9139354625528183
HIST2H4B	0.9139354625528183
UBASH3B	0.9137255315637423
BUB1B	0.9136997707394944
ZNF189	0.9136896730561094
SLC45A3	0.9135215462287143
C21orf62	0.9133772940084609
TCF19	0.9133116580182066
HIPK1-AS1	0.9131648596792775
ACSS1	0.9130990375743143
CCDC85B	0.913047974264133
SNTA1	0.9129711093861651
LINC00341	0.9129511368919556
DOCK2	0.912843583785964
PCDH11X	0.912775776438559
LHFPL2	0.9127392300953
GATA2	0.9126579197341886
FAM72C	0.9125833861898941
LOC553103	0.9125806339284818
CMPK2	0.9125406536262699
SMG1P3	0.9125326419339657
USP17L15	0.9125101993414308
LRRC2	0.9124896919955017
CENPV	0.9123221325294315
GAS2L3	0.9123077850149152
ZNF793	0.9122867909150865
ITPRIP	0.9122835598228495
P2RX1	0.9122397760611599
LAMB1	0.9121259330960473
NAMPT	0.9120943151190514
TG	0.9120837825088616
SLC20A1	0.9119058150572202
PLA2R1	0.9117472762617238
BCL9L	0.911735485350773
ZDHHC8P1	0.9117266563417541
RRM2	0.9117092175683712
AMT	0.9116050157687026
GSDMB	0.911567469867708
ANKRD36B	0.9115531551709689
LOC115110	0.9114843724345613
EXD1	0.911454969386613
CERKL	0.9112988514353465
KIAA0895L	0.9112592766031777
IRF1	0.9112269045982234
HIGD1B	0.9111865360815936
LRRC17	0.9111787298932701
LOC155060	0.9111687151689684
PDCD1LG2	0.9110881387297693
VASN	0.9109314704500883
HOXB8	0.9107334133899004
SORL1	0.910720089457823
AK7	0.9106711348050914
SMOX	0.9106609890698968
ANG	0.9106580964909807
ABCG1	0.910532202392411
SLC16A4	0.9102689212203159
HIST1H4C	0.9102435416689879
LOC101928336	0.9100154014537987
ATP8A1	0.9099558936142864
SLC16A13	0.9098697999561802
LHX6	0.909847811716045
SLC7A14	0.9098439465782957
NDRG2	0.9096583645214372
VAV3	0.9096237844749707
PIDD1	0.9095893832776761
BEND5	0.9095508418611169
CD300E	0.9095368044196497
CDC20	0.9094692823409583
KIRREL	0.9094276244213404
PACSIN3	0.9093950370427801
NRIP2	0.9092458408794445
CTSL	0.9092293779448245
KIAA1324	0.9091963207685979
ANKHD1-EIF4EBP3	0.9091439035627413
LRRK1	0.9089991698139255
LOC101927796	0.9087339583593715
ABLIM3	0.9087127440956334
LRRC4B	0.9086155372307967
PDIA5	0.9085350238569718
C15orf52	0.9085265133643257
FAM115C	0.9084056532201207
GSN-AS1	0.9083249298507756
PMAIP1	0.9082711064490163
DSC2	0.9081670043133508
SYNE3	0.9080002397856655
FAM110D	0.9079692034752844
SNAI1	0.9078830152680167
HIST1H2BJ	0.9078032024734956
PRKCDBP	0.9077709301973814
TMOD1	0.9076236683658222
PIK3R5	0.907620693083285
INO80C	0.9075632142052824
TRAF3IP3	0.9074581648896404
LNP1	0.9073186533583797
TXK	0.907257597544856
SEPT5	0.9072418995820819
CD82	0.9072246351552538
SYNC	0.9072137523657516
CACNA2D4	0.9071232569259003
CD9	0.9071030090919107
LINC01004	0.9068826246980166
PAPPA-AS1	0.9068107848801785
PRKCH	0.9067808534947842
FAM124A	0.9067350716544414
SECTM1	0.9066415751482243
KCNAB2	0.9064723026883084
ANKS1B	0.9064331983796884
LOC100506076	0.9063928389740384
ZNF354C	0.9062805763362786
KCNA2	0.9061726610412841
DACT3	0.9060520703057414
DLG2	0.90604893151565
BCAM	0.9058969693490578
LURAP1L	0.9058537254017359
CBLC	0.9056928413906077
NUGGC	0.9055906969597852
KIFC2	0.9054899500589935
MET	0.9054860131698542
RPL36	0.9054331908736778
CYP2E1	0.9052575466072792
GOLGA8O	0.905066018745023
RASL10B	0.9046959955312406
TROAP	0.9046942488227091
FAM193B	0.9045898599057257
NCS1	0.9045544630433391
SHE	0.9044454488917836
CHST3	0.9043926014676702
GPR39	0.9043235672765185
TMEM63A	0.9042777830342499
PRR12	0.904210978824767
RAP1GAP2	0.9042076237899029
KIF3C	0.9040415636715724
HTR1F	0.9038284622698978
AMICA1	0.9037356213142631
LOC101927476	0.903617742331617
C16orf89	0.9036056535057377
IFIT2	0.9034594998397341
KIF4A	0.9034295775056016
ZNF812	0.9034017674770816
NKD1	0.9034011076411559
ZMYND10	0.9033446521765066
APOBEC3G	0.9033293459672423
TNFAIP3	0.9032725013309311
RHOBTB1	0.9031878938634164
CCND2	0.9031371118594292
ST3GAL4	0.9029726243982636
NME1	0.9029394595949778
PIK3R3	0.9029048030110426
MAGI2-AS3	0.9028827448676552
MAFB	0.9027931035366381
ANKDD1B	0.9025590195192912
SREBF1	0.9025437983889034
N4BP2L2-IT2	0.9024221607818831
CSRNP3	0.9023702993799324
LOC100507540	0.9023082437736445
LOC101929086	0.9020443045068849
PLEKHA5	0.9020069190050832
MICALL2	0.9018750090754987
CDKN2A	0.9018397897859388
GNLY	0.901753502588729
PVRIG	0.9015918803174204
PKMYT1	0.9015672360976249
NOXA1	0.901454003140721
SPDYE8P	0.9012489059582414
KCNH6	0.901210105366822
LOC647859	0.9010635325369828
ZNF154	0.9009562864165042
PKIB	0.9009293540992531
ESYT3	0.9008881979315039
RNF139-AS1	0.9007679545559384
SLCO5A1	0.9003478207275916
PRKAR1B	0.9001967299388743
LOC284581	0.9001602005377988
TMEM88	0.899801145860643
LOC100130451	0.8997554970842675
NCR3LG1	0.8997551003959544
C2CD4C	0.8997371977024318
LIFR-AS1	0.8997304291074237
CLEC10A	0.8996717292013784
CROCCP3	0.8996464922190169
SPDYE5	0.8995875840928766
SCART1	0.8995788522933854
CD14	0.8995767805861895
LOC100133669	0.8995296779864653
RAC2	0.899521769579328
TC2N	0.899520965372295
RHOF	0.899518612020889
PCDHB7	0.8994973612263462
PSTPIP1	0.8994859890309475
PDGFB	0.8994475147539188
GPSM1	0.8993689525963737
FGF14-IT1	0.8990212709059209
NUAK2	0.8989665835494143
ADAMTS1	0.8989550472006783
DDIT3	0.8988132946142888
PLEKHA6	0.8987739563162673
BANK1	0.8986582464518034
FOXP4	0.8986545208933369
S100A14	0.8984881672031605
HSPB2	0.8984593577629293
EFCC1	0.8983732476762306
SNHG8	0.8981157794701353
HTRA4	0.8980832971543934
HHIP-AS1	0.8978417778300233
FBXL8	0.897763325772471
SEC11C	0.897661370932542
GAS5	0.8975494834441397
CCDC57	0.8969653813450412
LNX1	0.8968332526151546
LOC101927905	0.8967925296177637
LMO3	0.8967853799031618
KIFC1	0.8966573282124842
LOC254896	0.8965782171929458
TKT	0.8965776285211543
TIMP4	0.896493014230388
HUNK	0.8964403863235431
LMO2	0.8961550651655423
GOLGA8N	0.8960898181027348
NPIPB6	0.8958734619699462
ANXA9	0.895803797020661
PDE5A	0.8956993448777886
DFNA5	0.8955126842252917
ANKRD13B	0.8954587521491358
SRXN1	0.8953571110561293
GRASP	0.8952988602844593
MSRB3	0.8952860452694107
PDE4D	0.8952041798267341
TRPC4	0.8951243201540567
CELSR1	0.8950388933332806
FXYD6	0.8950119062474735
DBH-AS1	0.8949779926929772
PARP15	0.8948476561438362
BTBD16	0.8947695912415274
PIEZO1	0.894768705296411
DDI1	0.8947292900080334
GBP1P1	0.8945390412572222
DSG2	0.8944975503817605
NLRC5	0.894248878125246
LINC01060	0.8942373511928876
LGI2	0.8941619976427859
NCF2	0.894059003169694
CTBP1-AS	0.8938738616345344
WASH5P	0.8937748502837886
FJX1	0.893553930762114
LINC00547	0.8934038618530495
CD4	0.8933922498775116
NPAS2	0.8931874430540416
PKD1P1	0.8927213746878079
SLC22A15	0.8927207400037304
ANP32A-IT1	0.8926411692405267
LOC100128494	0.8926256075665899
LHFPL3-AS1	0.8925695325892933
KIF2C	0.8925436678456591
PCDHA9	0.8925347988997427
CHST13	0.8924222257284833
ABHD14A-ACY1	0.892301827319175
SIGLEC12	0.8922915778732383
ASAP3	0.8921298601944773
PPFIBP2	0.892094143212632
FAIM3	0.8920502497676212
PTGER4	0.8920005478193964
LINC00670	0.8919408887122499
CCDC135	0.8918253574919707
RPL26	0.891789019991545
LPCAT1	0.8915939416566997
HIVEP3	0.8912691448075659
MYOT	0.8912136560782419
CCR10	0.8911482866736095
FAM57A	0.8910977639360426
SHANK2-AS1	0.8910354262501067
RNFT2	0.8910149686253546
CTSO	0.8910068868378486
SLC10A6	0.8910014022207552
BTG3	0.8908556383081325
ATP6V0E2	0.8908444899849454
TNS1	0.8907752823734796
VPS37D	0.8907506135642574
PRKCQ	0.8907469526124456
TRIM39-RPP21	0.8907294134835206
LAX1	0.8907048846357821
CBR1	0.890598588240083
SEC14L2	0.8905764834174353
LACTB2	0.8905090923483708
MT1A	0.8904296759230969
BTN3A3	0.8903381128859263
POLQ	0.8902528505993322
HCP5	0.890230594904082
AKT3	0.890199068702192
AIF1	0.8901463856272286
KLRB1	0.8901305692003214
KIF2A	0.8900291012030455
SULT1A2	0.8899186097622436
COL18A1	0.8898604858573879
RUNX1-IT1	0.8898529702638874
SULT1A1	0.8896899211945395
LINC00641	0.8894908984075551
CLEC7A	0.8894275372031409
TMEM169	0.8894065760251084
KRT86	0.8892897674877022
KCNAB1	0.8892601206614633
STAT1	0.8890659618836795
AP4B1-AS1	0.8890496668039224
LINC00893	0.8889652481176409
AHSA2	0.888848284528715
CLCN4	0.8887743704089954
HIST3H2BB	0.8887169534119784
BATF	0.8887002620580999
CLIC4	0.8886834495997483
PFKFB2	0.8885956880903074
LOC100131564	0.8884729730783856
VDR	0.8883655517424417
RPS6KL1	0.8883331628362197
ADORA2B	0.888266602681718
METRNL	0.8882176729410232
NCF1	0.8881864673972215
GRM6	0.88793102105087
UGDH	0.8877095188679671
EPHB4	0.8876576349616556
C10orf128	0.8876180524262276
PRSS53	0.8876003457306251
ASB2	0.8875428546470046
RASSF5	0.88710776962021
FSCN2	0.8869729386554804
GPRC5B	0.8868824138822045
CDCA7L	0.8866704044877572
PTPN13	0.8865760173718573
ACSF2	0.88654375878745
WDR78	0.8865274446433482
RND3	0.8865037710990301
HSPB7	0.8864855457802135
PAQR4	0.8863848454399181
MYADM	0.8862945679435726
KLF9	0.8862287533686874
SELENBP1	0.8862028070312334
TSPAN5	0.8861340441831943
CNDP2	0.8860302379532973
FANCA	0.8859800825624289
LIMK1	0.8858400058989502
HLA-B	0.8857928546421575
FAM171A2	0.8857387935096319
BCL2L15	0.8856849703406502
FLJ31662	0.8856835122671898
GALNT2	0.8856318367133511
LPHN1	0.8856260069329532
FGF12	0.8855671655184882
MMP14	0.8855225137236796
CCNB2	0.8855150469445033
SHISA2	0.884860205854364
CD180	0.8848109735884683
HPCAL1	0.8847955563783786
AJUBA	0.8847457356396587
NAP1L3	0.8847427724376089
HSPB6	0.8845623411861325
